,id,name,street_address,price,cuisine,rating,latitude,longitude,price_mid,cuisine_cat,duplicate
3330,3330,ThaiExpress,"Jurong Point, 63 Jurong West Central 3 #B1-65/66/67 (JP2)",$11 - $20,Thai,4.0,1.338894,103.705622,15.5,12,0
3331,3331,ThaiExpress,"Paragon, 290 Orchard Road #B1-45/46",$11 - $20,Thai,3.5,1.303628,103.835548,15.5,12,0
3332,3332,ThaiExpress,"Tiong Bahru Plaza, 302 Tiong Bahru Road #02-09/10",$11 - $20,Thai,4.5,1.28643,103.827693,15.5,12,0
3333,3333,ThaiExpress,"Northpoint, 930 Yishun Ave 2 #02-55/56/57",$11 - $20,Thai,4.0,1.42846,103.836099,15.5,12,0
3334,3334,Thasevi Food,237/239 Jalan Kayu,$0 - $9,Indian,3.0,1.396254,103.872832,4.5,20,0
3336,3336,The Academy Bistro,1 Supreme Court Lane Level 1,$11 - $20,Singaporean,3.5,1.290499,103.850742,15.5,4,0
3337,3337,The Alley Cafe,21 Keong Saik Road,$11 - $20,Fusion,3.5,1.27976,103.841347,15.5,21,0
3338,3338,The Arena,"Clarke Quay, 3B River Valley Road #01-08",$11 - $20,Multi-Cuisine,3.5,1.290956,103.845367,15.5,1,0
3342,3342,The Bakery Chef,Blk 161 Bukit Merah Central #01-3711,$0 - $9,American,3.5,1.283532,103.815885,4.5,16,0
3343,3343,The Banana Leaf Apolo,54 Race Course Road,$11 - $20,Indian,4.0,1.308457,103.851077,15.5,20,0
3344,3344,The Bank Bar + Bistro,"One Shenton, 1 Shenton Way #01-01",$21 - $30,American,3.5,1.279167,103.8505,25.5,16,0
3346,3346,The Bark Caf&#233;,1000 Upper Changi Road North,$11 - $20,Fusion,4.0,1.362252,103.973772,15.5,21,0
3347,3347,The Basil Inn,"Downtown East, Blk 1 Pasir Ris Close, #01-21",$0 - $9,Thai,3.5,1.377757,103.955297,4.5,12,0
3348,3348,The Basil Inn,"1 Pasir Ris Close, #02-335 Downtown East E-avenue",$11 - $20,Thai,3.5,1.377757,103.955297,15.5,12,0
3349,3349,The Beacon,"Marina Square, 6 Raffles Boulevard #01-01/02/03",$21 - $30,"Italian, Middle Eastern/Mediterranean, European",3.5,1.291914,103.856261,25.5,19,1
3349,3349,The Beacon,"Marina Square, 6 Raffles Boulevard #01-01/02/03",$21 - $30,"Italian, Middle Eastern/Mediterranean, European",3.5,1.291914,103.856261,25.5,10,1
3349,3349,The Beacon,"Marina Square, 6 Raffles Boulevard #01-01/02/03",$21 - $30,"Italian, Middle Eastern/Mediterranean, European",3.5,1.291914,103.856261,25.5,11,1
3349,3349,The Beacon,"Marina Square, 6 Raffles Boulevard #01-01/02/03",$21 - $30,"Italian, Middle Eastern/Mediterranean, European",3.5,1.291914,103.856261,25.5,28,1
3350,3350,The Bento People,"CT Hub, 2 Kallang Avenue #02-17",$11 - $20,Fusion,3.5,1.325943,103.872234,15.5,21,0
3351,3351,The Black Sheep Cafe,"Thomson V, 11 Sin Ming Road #B1-30",$11 - $20,"French, Middle Eastern/Mediterranean, European",4.0,1.353411,103.835655,15.5,18,1
3351,3351,The Black Sheep Cafe,"Thomson V, 11 Sin Ming Road #B1-30",$11 - $20,"French, Middle Eastern/Mediterranean, European",4.0,1.353411,103.835655,15.5,10,1
3351,3351,The Black Sheep Cafe,"Thomson V, 11 Sin Ming Road #B1-30",$11 - $20,"French, Middle Eastern/Mediterranean, European",4.0,1.353411,103.835655,15.5,11,1
3351,3351,The Black Sheep Cafe,"Thomson V, 11 Sin Ming Road #B1-30",$11 - $20,"French, Middle Eastern/Mediterranean, European",4.0,1.353411,103.835655,15.5,28,1
3352,3352,The Black Sheep,35 Mayo St,$31 - $50,"French, Swiss, European",4.0,1.304249,103.85335,40.5,18,1
3352,3352,The Black Sheep,35 Mayo St,$31 - $50,"French, Swiss, European",4.0,1.304249,103.85335,40.5,41,1
3352,3352,The Black Sheep,35 Mayo St,$31 - $50,"French, Swiss, European",4.0,1.304249,103.85335,40.5,28,1
3353,3353,The Black Swan,19 Cecil Street,$31 - $50,European,4.0,1.282462,103.850527,40.5,28,0
3354,3354,The Black Taj,"Bugis Junction, 200 Victoria Street #B1-K11",$0 - $9,Fusion,4.0,1.298508,103.855434,4.5,21,0
3355,3355,The Blue Ginger Restaurant,97 Tanjong Pagar Road,$31 - $50,Peranakan / Nonya,4.0,1.277432,103.843706,40.5,13,1
3355,3355,The Blue Ginger Restaurant,97 Tanjong Pagar Road,$31 - $50,Peranakan / Nonya,4.0,1.277432,103.843706,40.5,14,1
3356,3356,The Boiler,Novelty Bizcentre18 Howard Road #01-06,$51 - $80,"American, Latin American/South American",3.5,1.333939,103.885266,65.5,16,1
3356,3356,The Boiler,Novelty Bizcentre18 Howard Road #01-06,$51 - $80,"American, Latin American/South American",3.5,1.333939,103.885266,65.5,39,1
3356,3356,The Boiler,Novelty Bizcentre18 Howard Road #01-06,$51 - $80,"American, Latin American/South American",3.5,1.333939,103.885266,65.5,40,1
3357,3357,The Book Cafe,"Seng Kee Building, 20 Martin Road #01-02",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",4.0,1.291377,103.838884,15.5,19,1
3357,3357,The Book Cafe,"Seng Kee Building, 20 Martin Road #01-02",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",4.0,1.291377,103.838884,15.5,10,1
3357,3357,The Book Cafe,"Seng Kee Building, 20 Martin Road #01-02",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",4.0,1.291377,103.838884,15.5,11,1
3357,3357,The Book Cafe,"Seng Kee Building, 20 Martin Road #01-02",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",4.0,1.291377,103.838884,15.5,28,1
3358,3358,The Buffet Restaurant,"M Hotel, 81 Anson Road Level 2",$31 - $50,Multi-Cuisine,4.0,1.290778,103.839076,40.5,1,0
3359,3359,The Burger Bar,"Far East Plaza, 14 Scotts Road #01-07",$11 - $20,American,3.5,1.307079,103.833146,15.5,16,0
3360,3360,The Caf&#233; Cartel,"Plaza Singapura, 68 Orchard Road #01-32/33/35",$11 - $20,American,4.0,1.300005,103.844626,15.5,16,0
3361,3361,The Caf&#233; Cartel,"Golden Village Cinema, 51 Yishun Central 1 #01-04",$11 - $20,American,3.5,1.429929,103.836338,15.5,16,0
3362,3362,The Caf&#233; Terrace,"Raffles Town Club, Blk 1 Plymouth Avenue",$0 - $9,Italian,3.5,1.321637,103.824885,4.5,19,0
3363,3363,The Carving Board,Blk 252 Jurong East St 24 #01-107,$11 - $20,American,3.5,1.343061,103.738143,15.5,16,0
3364,3364,the CASTEL cafe,"Blk 555, Ang Mo Kio Ave 10 #01-1940",$0 - $9,"Italian, Middle Eastern/Mediterranean, European",3.5,1.371199,103.857026,4.5,19,1
3364,3364,the CASTEL cafe,"Blk 555, Ang Mo Kio Ave 10 #01-1940",$0 - $9,"Italian, Middle Eastern/Mediterranean, European",3.5,1.371199,103.857026,4.5,10,1
3364,3364,the CASTEL cafe,"Blk 555, Ang Mo Kio Ave 10 #01-1940",$0 - $9,"Italian, Middle Eastern/Mediterranean, European",3.5,1.371199,103.857026,4.5,11,1
3364,3364,the CASTEL cafe,"Blk 555, Ang Mo Kio Ave 10 #01-1940",$0 - $9,"Italian, Middle Eastern/Mediterranean, European",3.5,1.371199,103.857026,4.5,28,1
3366,3366,The Cathay Restaurant,"The Cathay, 2 Handy Road #02-01",$21 - $30,"Cantonese/Hong Kong, Chinese",4.0,1.299052,103.84788,25.5,6,1
3366,3366,The Cathay Restaurant,"The Cathay, 2 Handy Road #02-01",$21 - $30,"Cantonese/Hong Kong, Chinese",4.0,1.299052,103.84788,25.5,7,1
3366,3366,The Cathay Restaurant,"The Cathay, 2 Handy Road #02-01",$21 - $30,"Cantonese/Hong Kong, Chinese",4.0,1.299052,103.84788,25.5,5,1
3369,3369,The China Club,"Capital Tower, 168 Robinson Road #52",$11 - $20,Cantonese/Hong Kong,4.0,1.277765,103.847718,15.5,6,1
3369,3369,The China Club,"Capital Tower, 168 Robinson Road #52",$11 - $20,Cantonese/Hong Kong,4.0,1.277765,103.847718,15.5,7,1
3372,3372,The Coastal Settlement,200 Netheravon Road,$31 - $50,Multi-Cuisine,3.5,1.389065,103.977959,40.5,1,0
3373,3373,The Coconut Club,28 Ann Siang Road,$11 - $20,Malay,3.5,1.280754,103.845752,15.5,9,0
3374,3374,The Coffee Bean &amp; Tea Leaf,"AMK Hub, 53 Ang Mo Kio Ave 3, #B1-21A",$0 - $9,American,4.0,1.36926,103.849189,4.5,16,0
3375,3375,The Coffee Bean &amp; Tea Leaf,"Junction 8 Shopping Centre, 9 Bishan Place #01-34",$0 - $9,American,4.0,1.350045,103.848304,4.5,16,0
3376,3376,The Coffee Bean &amp; Tea Leaf,"Bugis+, 201 Victoria St #01-06",$0 - $9,American,4.0,1.300152,103.856221,4.5,16,0
3377,3377,The Coffee Bean &amp; Tea Leaf,"West Mall, 1 Bukit Batok Central Link #01-09",$0 - $9,American,3.5,1.350024,103.749229,4.5,16,0
3378,3378,The Coffee Bean &amp; Tea Leaf,"Changi City Point, 5 Changi Business Park Central 1 #01-41",$0 - $9,American,3.5,1.334449,103.962887,4.5,16,0
3379,3379,The Coffee Bean &amp; Tea Leaf,"Changi Airport Terminal 2, 60 Airport Boulevard #026-017 (Departure Check-in Hall)",$0 - $9,American,3.5,1.35538,103.988358,4.5,16,0
3380,3380,The Coffee Bean &amp; Tea Leaf,"Suntec City Mall, 3 Temasek Boulevard #02-603/604",$0 - $9,American,3.5,1.293422,103.856858,4.5,16,0
3381,3381,The Coffee Bean &amp; Tea Leaf,"Millenia Walk, 9 Raffles Boulevard #01-106",$0 - $9,American,3.5,1.292083,103.859414,4.5,16,0
3382,3382,The Coffee Bean &amp; Tea Leaf,"Kallang Wave Mall, 1 Stadium Place #01-44/45",$0 - $9,American,3.5,1.303334,103.873014,4.5,16,0
3383,3383,The Coffee Bean &amp; Tea Leaf,"City Square Mall, 180 Kitchener Road #B1-04",$0 - $9,American,4.0,1.311361,103.856561,4.5,16,0
3384,3384,The Coffee Bean &amp; Tea Leaf,"Marina Bay Link Mall, 8A Marina Boulevard #B2-10",$0 - $9,American,3.5,1.281203,103.853251,4.5,16,0
3385,3385,The Coffee Bean &amp; Tea Leaf,"Novena Square Velocity, 238 Thomson Road #02-04/K1",$0 - $9,American,4.5,1.32044,103.843556,4.5,16,0
3386,3386,The Coffee Bean &amp; Tea Leaf,"Forum The Shopping Mall, 583 Orchard Road #01-45/46",$0 - $9,American,3.5,1.306024,103.828854,4.5,16,0
3387,3387,The Coffee Bean &amp; Tea Leaf,"NUH Main Building, 5 Lower Kent Ridge Road, #01-10",$0 - $9,American,3.5,1.29645,103.78285,4.5,16,0
3388,3388,The Coffee Bean &amp; Tea Leaf,"Downtown East, Blk 1 Pasir Ris Close, #02-106",$0 - $9,American,3.5,1.377757,103.955297,4.5,16,0
3389,3389,The Coffee Bean &amp; Tea Leaf,"Singapore Post Centre, 10 Eunos Road 8 #01-01",$0 - $9,American,3.5,1.318727,103.893851,4.5,16,0
3390,3390,The Coffee Bean &amp; Tea Leaf,"Republic Plaza, 9 Raffles Place #01-10",$0 - $9,American,3.5,1.283039,103.850918,4.5,16,0
3391,3391,The Coffee Bean &amp; Tea Leaf,"Resorts World Sentosa, 8 Sentosa Gateway (The Forum)",$0 - $9,American,4.0,1.255696,103.820216,4.5,16,0
3392,3392,The Coffee Bean &amp; Tea Leaf,"Tampines 1, 10 Tampines Central 1 #03-K3/K5",$0 - $9,American,3.5,1.367228,103.928218,4.5,16,0
3393,3393,The Coffee Bean &amp; Tea Leaf,"Century Square, 2 Tampines Central 5, #01-19",$0 - $9,American,3.5,1.352179,103.943933,4.5,16,0
3394,3394,The Coffee Bean &amp; Tea Leaf,"International Plaza, 10 Anson Road #01-32",$0 - $9,American,4.0,1.275837,103.846306,4.5,16,0
3395,3395,The Coffee Bean &amp; Tea Leaf,"VivoCity, 1 Harbourfront Walk #02-03/04",$0 - $9,American,3.5,1.263928,103.822229,4.5,16,0
3396,3396,The Coffee Bean &amp; Tea Leaf,"HDB Hub, Blk 480 Lorong 6 Toa Payoh #01-12",$0 - $9,American,3.5,1.331922,103.848506,4.5,16,0
3400,3400,The Coriander Cafe,"Thomson Plaza, 301 Upper Thomson Road #02-08",$11 - $20,Singaporean Chinese,3.5,1.354815,103.830945,15.5,15,0
3401,3401,The Corner Place Korean BBQ,"Marina Square, 6 Raffles Boulevard #04-102",$21 - $30,Korean,3.5,1.291914,103.856261,25.5,2,0
3402,3402,The Curry Wok,"Coronation Arcade, 5 Coronation Road #01-04",$11 - $20,"Peranakan / Nonya, Teochew",4.0,1.323298,103.810528,15.5,13,1
3402,3402,The Curry Wok,"Coronation Arcade, 5 Coronation Road #01-04",$11 - $20,"Peranakan / Nonya, Teochew",4.0,1.323298,103.810528,15.5,14,1
3402,3402,The Curry Wok,"Coronation Arcade, 5 Coronation Road #01-04",$11 - $20,"Peranakan / Nonya, Teochew",4.0,1.323298,103.810528,15.5,8,1
3404,3404,The Daily Roundup,"The Working Capitol,1 Keong Saik Road",$0 - $9,French,3.5,1.278876,103.841454,4.5,18,0
3405,3405,The Dempsey Cookhouse &amp; Bar,17D Dempsey Road,$81 - $150,French,3.5,1.305594,103.810379,115.5,18,0
3406,3406,The Desserts Shop - Kopitiam,"Thomson Plaza, 301 Upper Thomson Road #01-113",$0 - $9,Singaporean,3.5,1.354815,103.830945,4.5,4,0
3408,3408,The Fabulous Baker Boy,"The Foothills, 70 River Valley Road, #01-15",$11 - $20,Singaporean Western,3.5,1.292296,103.845188,15.5,23,0
3409,3409,The Flying Squirrel,92 Amoy St #01-02,$11 - $20,"Japanese, Fusion",4.0,1.281261,103.847066,15.5,24,1
3409,3409,The Flying Squirrel,92 Amoy St #01-02,$11 - $20,"Japanese, Fusion",4.0,1.281261,103.847066,15.5,21,1
3410,3410,The French Table,"West Coast Plaza, 154 West Coast Road #02-26",$11 - $20,French,3.5,1.303708,103.766401,15.5,18,0
3412,3412,The Gogi,"Alexandra Central, 321 Alexandra Road #03-01",$21 - $30,Korean,3.5,1.287251,103.805421,25.5,2,0
3413,3413,The Guild,"55, Keong Saik Road, #01-01",$51 - $80,Asian Variety,3.5,1.280726,103.841554,65.5,0,0
3414,3414,The Halia,"Raffles Hotel, 1 Beach Road #01-22/23",$31 - $50,"European, Fusion",4.0,1.294926,103.854289,40.5,28,1
3414,3414,The Halia,"Raffles Hotel, 1 Beach Road #01-22/23",$31 - $50,"European, Fusion",4.0,1.294926,103.854289,40.5,21,1
3415,3415,The Halia,"Singapore Botanic Gardens, 1 Cluny Road (Ginger Garden)",$21 - $30,"European, Fusion",3.5,1.320671,103.81844,25.5,28,1
3415,3415,The Halia,"Singapore Botanic Gardens, 1 Cluny Road (Ginger Garden)",$21 - $30,"European, Fusion",3.5,1.320671,103.81844,25.5,21,1
3416,3416,The Handburger,"Raffles City Shopping Centre, 252 North Bridge Road #B1-77/78",$0 - $9,American,4.0,1.293883,103.853502,4.5,16,0
3417,3417,The Handburger,"313@Somerset, 313 Orchard Road, #B2-17/18/19",$11 - $20,American,4.0,1.301114,103.838872,15.5,16,0
3418,3418,The Hangar,25 Arab St,$11 - $20,Australian / New Zealand,4.0,1.300368,103.859706,15.5,29,1
3418,3418,The Hangar,25 Arab St,$11 - $20,Australian / New Zealand,4.0,1.300368,103.859706,15.5,30,1
3419,3419,The House Of Robert Timms,"Wheelock Place, 501 Orchard Road #01-02/03",$31 - $50,Australian / New Zealand,3.5,1.304811,103.831198,40.5,29,1
3419,3419,The House Of Robert Timms,"Wheelock Place, 501 Orchard Road #01-02/03",$31 - $50,Australian / New Zealand,3.5,1.304811,103.831198,40.5,30,1
3420,3420,The Ice Cream Man,"Hotel Boss, 500 Jalan Sultan #01-11",$11 - $20,"American, Italian",3.5,1.305862,103.860461,15.5,16,1
3420,3420,The Ice Cream Man,"Hotel Boss, 500 Jalan Sultan #01-11",$11 - $20,"American, Italian",3.5,1.305862,103.860461,15.5,19,1
3422,3422,The Icing Room,"313@Somerset, 313 Orchard Road #B2-52",$11 - $20,Singaporean,4.0,1.301114,103.838872,15.5,4,0
3424,3424,The King Louis Grill &amp; Bar,"VivoCity, 1 Harbourfront Walk #03-07A",$31 - $50,American,3.5,1.263928,103.822229,40.5,16,0
3425,3425,The Kitchen at Bacchanalia,39 Hongkong Street,$81 - $150,Fusion,3.5,1.287295,103.847373,115.5,21,0
3426,3426,The Kitchen Table,"W Singapore, 21 Ocean Way (Sentosa Cove)",$81 - $150,"Fusion, Multi-Cuisine",4.0,1.345553,103.938632,115.5,21,1
3426,3426,The Kitchen Table,"W Singapore, 21 Ocean Way (Sentosa Cove)",$81 - $150,"Fusion, Multi-Cuisine",4.0,1.345553,103.938632,115.5,1,1
3427,3427,The Landing Point,"The Fullerton Bay Hotel, 80 Collyer Quay",$51 - $80,Multi-Cuisine,4.0,1.283275,103.853461,65.5,1,0
3430,3430,The Line,"Shangri-La Hotel, 22 Orange Grove Road Level 1",$51 - $80,Multi-Cuisine,4.0,1.311247,103.826757,65.5,1,0
3431,3431,The Line,"Shangri-La Hotel, 22 Orange Grove Road, Lower Lobby (Tower Wing)",$51 - $80,Multi-Cuisine,4.0,1.311247,103.826757,65.5,1,0
3432,3432,The Loft Cafe,268A South Bridge Road #02-01,$11 - $20,"Belgian, European",3.5,1.281809,103.844895,15.5,3,1
3432,3432,The Loft Cafe,268A South Bridge Road #02-01,$11 - $20,"Belgian, European",3.5,1.281809,103.844895,15.5,28,1
3433,3433,The Lokal,136 Neil Road,$51 - $80,Multi-Cuisine,4.0,1.278409,103.84089,65.5,1,0
3434,3434,The Mama Shop,"Old Police Operational Headquarters, 195 Pearl Hill Terrace",$0 - $9,"Singaporean, Fusion",3.0,1.284691,103.841472,4.5,4,1
3434,3434,The Mama Shop,"Old Police Operational Headquarters, 195 Pearl Hill Terrace",$0 - $9,"Singaporean, Fusion",3.0,1.284691,103.841472,4.5,21,1
3435,3435,The Manhattan FISH MARKET,"Bugis+, 201 Victoria St #04-07",$11 - $20,American,3.5,1.300152,103.856221,15.5,16,0
3436,3436,The Manhattan FISH MARKET,"The Star Vista, 1 Vista Exchange Green #B1-10",$11 - $20,American,3.5,1.306871,103.78857,15.5,16,0
3437,3437,The Manhattan FISH MARKET,"The Central, 6 Eu Tong Sen St #02-90",$11 - $20,American,3.5,1.28878,103.846236,15.5,16,0
3438,3438,The Manhattan FISH MARKET,"Plaza Singapura, 68 Orchard Road #06-07",$11 - $20,American,4.0,1.300005,103.844626,15.5,16,0
3439,3439,The Manhattan FISH MARKET,"JCube, 2 Jurong East Central 1, #04-10/21",$11 - $20,American,3.5,1.333129,103.740221,15.5,16,0
3440,3440,The Manhattan FISH MARKET,"Kallang Wave Mall, 1 Stadium Place #01-09",$11 - $20,American,3.5,1.303334,103.873014,15.5,16,0
3441,3441,The Manhattan FISH MARKET,"United Square, 101 Thomson Road #B1-32/33",$11 - $20,American,3.5,1.316866,103.84377,15.5,16,0
3442,3442,The Manhattan FISH MARKET,"Century Square, 2 Tampines Central 5 #01-31",$11 - $20,American,4.0,1.352179,103.943933,15.5,16,0
3443,3443,The Manhattan FISH MARKET,"Causeway Point, 1 Woodlands Square, #02-34/K1",$11 - $20,American,4.0,1.436185,103.785816,15.5,16,0
3444,3444,The Manhattan Pizza Co,"Orchard Central, 181 Orchard Road #B1-01",$0 - $9,American,4.0,1.300813,103.839903,4.5,16,0
3445,3445,The Maple Mania,"ION Orchard, 2 Orchard Turn, #B3-K2",$11 - $20,Japanese,3.5,1.304082,103.832016,15.5,24,0
3446,3446,The Marmalade Pantry,"Oasia Hotel Singapore, 8 Sinaran Drive #01-02/04",$21 - $30,"American, Multi-Cuisine",3.5,1.32042,103.84491,25.5,16,1
3446,3446,The Marmalade Pantry,"Oasia Hotel Singapore, 8 Sinaran Drive #01-02/04",$21 - $30,"American, Multi-Cuisine",3.5,1.32042,103.84491,25.5,1,1
3449,3449,The Masses,"85 Beach Road, #01-02",$21 - $30,"French, Fusion",3.5,1.297303,103.85657,25.5,18,1
3449,3449,The Masses,"85 Beach Road, #01-02",$21 - $30,"French, Fusion",3.5,1.297303,103.85657,25.5,21,1
3450,3450,The Merry Men Kitchen + Bar,"Robertson Blue, 86 Robertson Quay #01-02",$21 - $30,Australian / New Zealand,3.5,1.290298,103.837171,25.5,29,1
3450,3450,The Merry Men Kitchen + Bar,"Robertson Blue, 86 Robertson Quay #01-02",$21 - $30,Australian / New Zealand,3.5,1.290298,103.837171,25.5,30,1
3453,3453,The Mushroom Pot,"Singapore Indoor Stadium, 2 Stadium Walk #01-02",$11 - $20,Fusion,4.0,1.301153,103.874157,15.5,21,0
3454,3454,The Mussel Guys Restaurant,"VivoCity, 1 Harbourfront Walk #02-123",$21 - $30,American,3.5,1.263928,103.822229,25.5,16,0
3455,3455,The Muthu&#39;s Flavors,7 Dempsey Road #01-01,$11 - $20,Indian,4.0,1.304714,103.808271,15.5,20,0
3457,3457,The Neighbourwok,207 Bukit Batok Street 21,$0 - $9,Chinese,3.5,1.346262,103.749336,4.5,5,0
3458,3458,The Nomads,"70 Telok Ayer Street, #01-01",$81 - $150,"Asian Variety, Fusion",3.5,1.282983,103.848809,115.5,0,1
3458,3458,The Nomads,"70 Telok Ayer Street, #01-01",$81 - $150,"Asian Variety, Fusion",3.5,1.282983,103.848809,115.5,21,1
3459,3459,The Orange Lantern,73 Killiney Road,$11 - $20,Vietnamese,3.5,1.298715,103.839389,15.5,43,0
3460,3460,The Orange Lobster,"Orchard Central, 181 Orchard Road #08-09/10",$31 - $50,Beijing,4.0,1.300813,103.839903,40.5,44,0
3462,3462,The Orchard Cafe,"Orchard Hotel, 442 Orchard Road",$51 - $80,Peranakan / Nonya,3.5,1.307669,103.828164,65.5,13,1
3462,3462,The Orchard Cafe,"Orchard Hotel, 442 Orchard Road",$51 - $80,Peranakan / Nonya,3.5,1.307669,103.828164,65.5,14,1
3464,3464,The Pelican Seafood Bar &amp; Grill,"One Fullerton, 1 Fullerton Road #01-01",$21 - $30,American,4.0,1.285713,103.853927,25.5,16,0
3468,3468,The Pizza Place,"Raffles City Shopping Centre, 252 North Bridge Road #B1-16",$11 - $20,Italian,4.0,1.293883,103.853502,15.5,19,0
3469,3469,The Plain Jane,Blk 211 Serangoon Ave 4 #01-10,$0 - $9,Fusion,3.5,1.35638,103.873162,4.5,21,0
3470,3470,The Plain,50 Craig Road #01-01,$0 - $9,Australian / New Zealand,3.5,1.277766,103.84215,4.5,29,1
3470,3470,The Plain,50 Craig Road #01-01,$0 - $9,Australian / New Zealand,3.5,1.277766,103.84215,4.5,30,1
3471,3471,The Populus Coffee &amp; Food Co.,146 Neil Road,$21 - $30,Fusion,4.0,1.278288,103.840649,25.5,21,0
3472,3472,The Prata Factory,"Bugis+, 201 Victoria Street #04-02",$0 - $9,Indian,3.5,1.300152,103.856221,4.5,20,0
3473,3473,The Prime Society,10 Dempsey Road #01-20,$21 - $30,Australian / New Zealand,4.0,1.303287,103.810502,25.5,29,1
3473,3473,The Prime Society,10 Dempsey Road #01-20,$21 - $30,Australian / New Zealand,4.0,1.303287,103.810502,25.5,30,1
3476,3476,The Provision Shop,Blk 3 Everton Park #01-79,$11 - $20,American,3.5,1.27719,103.838591,15.5,16,0
3477,3477,The Public Izakaya by Hachi,"100 AM, 100 Tras St #01-09",$21 - $30,Japanese,3.5,1.274468,103.843632,25.5,24,0
3478,3478,The Quarters,16 Enggor Street #01-09,$21 - $30,"Asian Variety, Singaporean Western",3.5,1.274607,103.844317,25.5,0,1
3478,3478,The Quarters,16 Enggor Street #01-09,$21 - $30,"Asian Variety, Singaporean Western",3.5,1.274607,103.844317,25.5,23,1
3480,3480,The Refinery,"115 King George&#39;s Ave, #01-02",$21 - $30,Fusion,4.0,1.46694,103.82278,25.5,21,0
3481,3481,The Return Cafe Bistro,29 Bussorah Street,$11 - $20,Fusion,3.5,1.301646,103.859741,15.5,21,0
3482,3482,The Rockin’ Diner by The Mustard Incident,11 Club St,$21 - $30,American,3.5,1.282539,103.846812,25.5,16,0
3483,3483,The Rose Veranda,"Shangri-La Hotel, 22 Orange Grove Road",$51 - $80,Multi-Cuisine,4.0,1.311247,103.826757,65.5,1,0
3484,3484,The Roti Prata House,246M Upper Thomson Road,$0 - $9,Indian,3.5,1.354025,103.834261,4.5,20,0
3485,3485,The Royal Mail,"Ascott Raffles Place, 2 Finlayson Green",$21 - $30,English,4.0,1.282089,103.85174,25.5,31,0
3489,3489,The Song Of India,33 Scotts Road,$51 - $80,Indian,3.5,1.310979,103.835265,65.5,20,0
3492,3492,The Soup Spoon,"Raffles City Shopping Centre, 252 North Bridge Road #B1-45",$0 - $9,Fusion,4.0,1.293883,103.853502,4.5,21,0
3499,3499,The Square,"Novotel Singapore Clarke Quay, 177A River Valley Road Level 7",$51 - $80,Multi-Cuisine,4.0,1.291667,103.844507,65.5,1,0
3500,3500,The Square @ Furama,"Furama RiverFront Singapore, 405 Havelock Road Level 2",$31 - $50,Multi-Cuisine,3.5,1.287632,103.836033,40.5,1,0
3501,3501,The Study,49 Keong Saik Road,$31 - $50,English,4.0,1.280573,103.841507,40.5,31,0
3503,3503,The Sushi Bar,"Ngee Ann City, 391 Orchard Road #05-34/35",$11 - $20,Japanese,3.5,1.302664,103.834623,15.5,24,0
3504,3504,The Sushi Bar,"Far East Plaza, 14 Scotts Road #04-28",$11 - $20,Japanese,3.5,1.307079,103.833146,15.5,24,0
3506,3506,The Tavern and Fireplace,"Tanglin Club, 5 Stevens Road Lobby Level",$31 - $50,"American, European",3.5,1.30904,103.832634,40.5,16,1
3506,3506,The Tavern and Fireplace,"Tanglin Club, 5 Stevens Road Lobby Level",$31 - $50,"American, European",3.5,1.30904,103.832634,40.5,28,1
3507,3507,The Tavern Pub &amp; Restaurant,227 River Valley Road,$81 - $150,"Swiss, European",4.5,1.293797,103.842141,115.5,41,1
3507,3507,The Tavern Pub &amp; Restaurant,227 River Valley Road,$81 - $150,"Swiss, European",4.5,1.293797,103.842141,115.5,28,1
3508,3508,The Tea Party Cafe,1 Biopolis Drive,$11 - $20,Italian,3.5,1.303759,103.792031,15.5,19,0
3513,3513,The University Club,"Shaw Foundation Alumni House Storey 4, 11 Kent Ridge Drive",$21 - $30,"French, Singaporean Chinese",3.5,1.293252,103.773581,25.5,18,1
